customer_id,first_name,last_name,email,city,state,signup_date,cohort_month,acquisition_channel
10283,Reya,Das,reya.das10283@lumen.example,Kansas,NC,2025-07-02,2025-06,organic
10284,Mira,Shah,mira.shah10284@lumen.example,Boston,TX,2025-01-21,2024-12,social
10285,Jonah,Sen,jonah.sen10285@lumen.example,Miami,AZ,2025-09-26,2025-09,organic
10286,Theo,Vega,theo.vega10286@lumen.example,Phoenix,OR,2025-05-27,2025-04,social
10287,Aarav,Park,aarav.park10287@lumen.example,Minneapolis,TX,2025-01-23,2024-12,paid_search
10288,Arjun,Kim,arjun.kim10288@lumen.example,Austin,MI,2025-02-21,2025-01,email
10289,Jonah,Shah,jonah.shah10289@lumen.example,Austin,IL,2025-10-17,2025-09,organic
10290,Lina,Nair,lina.nair10290@lumen.example,Minneapolis,GA,2024-10-25,2024-10,paid_search
10291,Jonah,Ortiz,jonah.ortiz10291@lumen.example,Detroit,AZ,2026-01-17,2025-12,social
10292,Ravi,Gupta,ravi.gupta10292@lumen.example,Atlanta,MN,2025-12-03,2025-11,referral
10293,Leo,Gupta,leo.gupta10293@lumen.example,Denver,MA,2025-08-02,2025-07,direct
10294,Ivan,Singh,ivan.singh10294@lumen.example,Nashville,FL,2025-05-14,2025-04,referral
10295,Kai,Khan,kai.khan10295@lumen.example,Austin,MO,2025-12-08,2025-11,social
10296,Reya,Patel,reya.patel10296@lumen.example,Atlanta,MI,2025-03-01,2025-02,paid_search
10297,Kai,Shah,kai.shah10297@lumen.example,Detroit,AZ,2024-11-26,2024-10,referral
10298,Noah,Joshi,noah.joshi10298@lumen.example,Detroit,AZ,2025-04-12,2025-03,organic
10299,Arjun,Chen,arjun.chen10299@lumen.example,Seattle,TX,2026-02-17,2026-01,paid_search
10300,Ezra,Sen,ezra.sen10300@lumen.example,Dallas,MO,2025-04-18,2025-03,organic
10301,Ezra,Rao,ezra.rao10301@lumen.example,Raleigh,FL,2025-04-15,2025-03,direct
10302,Ezra,Kaur,ezra.kaur10302@lumen.example,Portland,WA,2025-02-12,2025-01,referral
10303,Arjun,Kaur,arjun.kaur10303@lumen.example,Chicago,TX,2025-04-03,2025-03,referral
10304,Kai,Sen,kai.sen10304@lumen.example,Miami,AZ,2025-11-29,2025-11,paid_search
10305,Yara,Vega,yara.vega10305@lumen.example,Miami,GA,2025-09-18,2025-08,organic
10306,Tobias,Rao,tobias.rao10306@lumen.example,Kansas,TX,2024-12-24,2024-11,email
10307,Ivan,Reddy,ivan.reddy10307@lumen.example,Chicago,WA,2025-06-07,2025-05,direct
10308,Ivan,Singh,ivan.singh10308@lumen.example,Miami,WA,2025-12-25,2025-12,social
10309,Nico,Pillai,nico.pillai10309@lumen.example,Nashville,NC,2025-01-13,2024-12,social
10310,Ivan,Kim,ivan.kim10310@lumen.example,Miami,MO,2025-02-25,2025-01,organic
10311,Asha,Chen,asha.chen10311@lumen.example,Dallas,CO,2026-03-20,2026-02,paid_search
10312,Maya,Bose,maya.bose10312@lumen.example,Denver,FL,2025-07-16,2025-06,social
10313,Reya,Mehta,reya.mehta10313@lumen.example,Denver,NC,2026-02-07,2026-01,paid_search
10314,Ines,Sharma,ines.sharma10314@lumen.example,Minneapolis,TX,2024-12-19,2024-11,email
10315,Lina,Vega,lina.vega10315@lumen.example,Chicago,OR,2025-12-06,2025-11,referral
10316,Noah,Chen,noah.chen10316@lumen.example,Boston,MO,2025-08-19,2025-07,referral
10317,Isla,Singh,isla.singh10317@lumen.example,Denver,MI,2026-02-03,2026-01,email
10318,Maya,Joshi,maya.joshi10318@lumen.example,Nashville,TX,2025-02-13,2025-01,email
10319,Priya,Joshi,priya.joshi10319@lumen.example,Kansas,FL,2024-12-07,2024-11,paid_search
10320,Rohan,Chen,rohan.chen10320@lumen.example,Detroit,MI,2025-01-03,2024-12,email
10321,Leo,Vega,leo.vega10321@lumen.example,Austin,TX,2026-01-22,2025-12,direct
10322,Maya,Reddy,maya.reddy10322@lumen.example,Phoenix,AZ,2026-03-05,2026-02,direct
10323,Jules,Das,jules.das10323@lumen.example,Denver,TX,2024-10-24,2024-10,social
10324,Zara,Nair,zara.nair10324@lumen.example,Dallas,WA,2024-10-02,2024-10,organic
10325,Yara,Iyer,yara.iyer10325@lumen.example,Minneapolis,MA,2026-01-10,2025-12,paid_search
10326,Maya,Park,maya.park10326@lumen.example,Dallas,MN,2025-11-04,2025-10,organic
10327,Sana,Sen,sana.sen10327@lumen.example,Miami,NC,2026-03-11,2026-02,organic
10328,Arjun,Joshi,arjun.joshi10328@lumen.example,Atlanta,MI,2024-10-25,2024-10,social
10329,Neil,Nair,neil.nair10329@lumen.example,Chicago,FL,2025-11-30,2025-11,direct
10330,Tobias,Singh,tobias.singh10330@lumen.example,Atlanta,FL,2026-03-11,2026-02,direct
10331,Arjun,Khan,arjun.khan10331@lumen.example,Kansas,AZ,2025-07-17,2025-06,referral
10332,Tariq,Park,tariq.park10332@lumen.example,Denver,FL,2024-10-03,2024-10,referral
10333,Yara,Shah,yara.shah10333@lumen.example,Phoenix,TX,2026-03-17,2026-02,direct
10334,Arjun,Pillai,arjun.pillai10334@lumen.example,Minneapolis,TX,2026-01-08,2025-12,social
10335,Lina,Sen,lina.sen10335@lumen.example,Boston,GA,2026-01-16,2025-12,social
10336,Nico,Verma,nico.verma10336@lumen.example,Chicago,NC,2026-01-22,2025-12,organic
10337,Tariq,Joshi,tariq.joshi10337@lumen.example,Kansas,MO,2025-03-19,2025-02,referral
10338,Rohan,Sen,rohan.sen10338@lumen.example,Portland,MI,2025-07-25,2025-06,direct
10339,Sana,Shah,sana.shah10339@lumen.example,Detroit,CO,2025-08-16,2025-07,paid_search
10340,Tobias,Singh,tobias.singh10340@lumen.example,Raleigh,MN,2025-11-16,2025-10,email
10341,Jonah,Park,jonah.park10341@lumen.example,Seattle,MA,2025-04-21,2025-03,organic
10342,Maya,Iyer,maya.iyer10342@lumen.example,Nashville,TX,2026-01-31,2026-01,paid_search
10343,Ezra,Gupta,ezra.gupta10343@lumen.example,Dallas,MA,2024-10-02,2024-10,email
10344,Ravi,Khan,ravi.khan10344@lumen.example,Atlanta,MO,2025-04-25,2025-03,direct
10345,Tariq,Mehta,tariq.mehta10345@lumen.example,Nashville,CO,2025-01-24,2024-12,organic
10346,Jules,Verma,jules.verma10346@lumen.example,Raleigh,OR,2025-11-27,2025-11,paid_search
10347,Lina,Patel,lina.patel10347@lumen.example,Denver,AZ,2025-10-06,2025-09,organic
10348,Priya,Iyer,priya.iyer10348@lumen.example,Denver,AZ,2025-03-04,2025-02,email
10349,Sana,Joshi,sana.joshi10349@lumen.example,Nashville,TX,2026-02-25,2026-02,email
10350,Ravi,Bose,ravi.bose10350@lumen.example,Raleigh,OR,2026-03-13,2026-02,referral
10351,Elena,Pillai,elena.pillai10351@lumen.example,Nashville,MI,2025-03-17,2025-02,paid_search
10352,Ezra,Vega,ezra.vega10352@lumen.example,Phoenix,CO,2024-10-12,2024-10,direct
10353,Noah,Bose,noah.bose10353@lumen.example,Miami,OR,2025-06-30,2025-06,organic
10354,Tariq,Verma,tariq.verma10354@lumen.example,Atlanta,AZ,2024-10-10,2024-10,email
10355,Ezra,Pillai,ezra.pillai10355@lumen.example,Detroit,AZ,2024-10-26,2024-10,organic
10356,Jules,Patel,jules.patel10356@lumen.example,Portland,MI,2025-05-29,2025-05,direct
10357,Neil,Das,neil.das10357@lumen.example,Raleigh,WA,2025-09-24,2025-08,email
10358,Ravi,Patel,ravi.patel10358@lumen.example,Chicago,MA,2026-01-21,2025-12,social
10359,Elena,Joshi,elena.joshi10359@lumen.example,Portland,NC,2025-02-19,2025-01,referral
10360,Ravi,Patel,ravi.patel10360@lumen.example,Boston,NC,2025-12-26,2025-12,organic
10361,Aisha,Kaur,aisha.kaur10361@lumen.example,Raleigh,MO,2025-01-09,2024-12,social
10362,Ines,Park,ines.park10362@lumen.example,Dallas,MI,2025-01-19,2024-12,referral
10363,Tariq,Shah,tariq.shah10363@lumen.example,Raleigh,TX,2024-11-04,2024-10,referral
10364,Anika,Sen,anika.sen10364@lumen.example,Nashville,TX,2026-01-16,2025-12,direct
10365,Tobias,Bose,tobias.bose10365@lumen.example,Dallas,CO,2025-02-08,2025-01,direct
10366,Theo,Ortiz,theo.ortiz10366@lumen.example,Boston,CO,2026-02-10,2026-01,direct
10367,Mira,Nair,mira.nair10367@lumen.example,Portland,MO,2025-07-16,2025-06,organic
10368,Aisha,Singh,aisha.singh10368@lumen.example,Seattle,CO,2025-05-02,2025-04,social
10369,Asha,Kim,asha.kim10369@lumen.example,Dallas,GA,2026-01-28,2026-01,email
10370,Isla,Gupta,isla.gupta10370@lumen.example,Boston,MN,2025-08-13,2025-07,social
10371,Ravi,Ortiz,ravi.ortiz10371@lumen.example,Atlanta,MI,2024-12-21,2024-11,referral
10372,Rohan,Sharma,rohan.sharma10372@lumen.example,Minneapolis,OR,2025-09-22,2025-08,referral
10373,Leo,Vega,leo.vega10373@lumen.example,Denver,AZ,2024-12-19,2024-11,social
10374,Ines,Shah,ines.shah10374@lumen.example,Miami,OR,2024-10-13,2024-10,direct
10375,Ravi,Kim,ravi.kim10375@lumen.example,Austin,FL,2026-03-18,2026-02,paid_search
10376,Theo,Verma,theo.verma10376@lumen.example,Seattle,CO,2025-08-18,2025-07,referral
10377,Jonah,Iyer,jonah.iyer10377@lumen.example,Raleigh,TN,2025-02-06,2025-01,direct
10378,Theo,Reddy,theo.reddy10378@lumen.example,Seattle,IL,2025-09-14,2025-08,social
10379,Omar,Park,omar.park10379@lumen.example,Austin,TN,2025-05-11,2025-04,paid_search
10380,Sana,Park,sana.park10380@lumen.example,Atlanta,TX,2025-06-16,2025-05,organic
10381,Nico,Vega,nico.vega10381@lumen.example,Kansas,TN,2025-02-19,2025-01,referral
10382,Arjun,Nair,arjun.nair10382@lumen.example,Dallas,MN,2025-04-20,2025-03,referral
10383,Tariq,Iyer,tariq.iyer10383@lumen.example,Austin,MA,2025-12-02,2025-11,organic
10384,Maya,Rao,maya.rao10384@lumen.example,Chicago,TN,2025-01-29,2025-01,email
10385,Jules,Gupta,jules.gupta10385@lumen.example,Nashville,MN,2025-01-13,2024-12,organic
10386,Rohan,Patel,rohan.patel10386@lumen.example,Portland,IL,2025-10-05,2025-09,paid_search
10387,Noah,Singh,noah.singh10387@lumen.example,Atlanta,TN,2025-04-19,2025-03,organic
10388,Tariq,Singh,tariq.singh10388@lumen.example,Seattle,MA,2025-02-23,2025-01,organic
10389,Omar,Sen,omar.sen10389@lumen.example,Miami,TX,2024-11-12,2024-10,paid_search
10390,Ines,Joshi,ines.joshi10390@lumen.example,Seattle,IL,2025-03-17,2025-02,organic
10391,Sofia,Sharma,sofia.sharma10391@lumen.example,Kansas,CO,2025-12-04,2025-11,direct
10392,Reya,Ortiz,reya.ortiz10392@lumen.example,Dallas,MO,2026-02-06,2026-01,social
10393,Ezra,Pillai,ezra.pillai10393@lumen.example,Seattle,FL,2025-07-28,2025-07,email
10394,Asha,Bose,asha.bose10394@lumen.example,Boston,CO,2026-03-11,2026-02,referral
10395,Zara,Gupta,zara.gupta10395@lumen.example,Miami,MO,2024-11-04,2024-10,direct
10396,Lina,Chen,lina.chen10396@lumen.example,Kansas,AZ,2025-01-10,2024-12,email
10397,Amara,Kaur,amara.kaur10397@lumen.example,Minneapolis,WA,2025-08-17,2025-07,organic
10398,Ezra,Nair,ezra.nair10398@lumen.example,Boston,MI,2025-06-02,2025-05,direct
10399,Aarav,Reddy,aarav.reddy10399@lumen.example,Raleigh,IL,2025-08-15,2025-07,social
10400,Yara,Verma,yara.verma10400@lumen.example,Portland,MI,2024-10-27,2024-10,organic
10401,Jonah,Shah,jonah.shah10401@lumen.example,Chicago,MO,2026-01-15,2025-12,organic
10402,Isla,Sen,isla.sen10402@lumen.example,Chicago,GA,2025-07-16,2025-06,social
10403,Maya,Sen,maya.sen10403@lumen.example,Atlanta,TX,2026-01-06,2025-12,referral
10404,Asha,Pillai,asha.pillai10404@lumen.example,Detroit,MN,2026-01-24,2026-01,referral
10405,Ivan,Pillai,ivan.pillai10405@lumen.example,Chicago,OR,2025-03-05,2025-02,email
10406,Tariq,Kaur,tariq.kaur10406@lumen.example,Boston,FL,2024-12-11,2024-11,direct
10407,Yara,Nair,yara.nair10407@lumen.example,Nashville,AZ,2025-09-19,2025-08,organic
10408,Isla,Kim,isla.kim10408@lumen.example,Seattle,CO,2025-12-13,2025-11,referral
10409,Isla,Chen,isla.chen10409@lumen.example,Minneapolis,TX,2026-01-24,2026-01,email
10410,Aarav,Mehta,aarav.mehta10410@lumen.example,Raleigh,TX,2025-02-19,2025-01,direct
10411,Jules,Sen,jules.sen10411@lumen.example,Minneapolis,TN,2025-10-31,2025-10,paid_search
10412,Noah,Das,noah.das10412@lumen.example,Minneapolis,IL,2025-04-10,2025-03,social
10413,Ivan,Das,ivan.das10413@lumen.example,Atlanta,FL,2025-12-22,2025-11,direct
10414,Ravi,Bose,ravi.bose10414@lumen.example,Atlanta,MA,2025-01-30,2025-01,paid_search
10415,Tobias,Iyer,tobias.iyer10415@lumen.example,Detroit,TX,2025-10-13,2025-09,social
10416,Ravi,Nair,ravi.nair10416@lumen.example,Phoenix,FL,2026-02-03,2026-01,paid_search
10417,Noah,Singh,noah.singh10417@lumen.example,Portland,MI,2025-06-03,2025-05,paid_search
10418,Theo,Vega,theo.vega10418@lumen.example,Raleigh,NC,2025-01-20,2024-12,direct
10419,Jules,Kim,jules.kim10419@lumen.example,Austin,TX,2025-01-27,2024-12,paid_search
10420,Yara,Park,yara.park10420@lumen.example,Seattle,WA,2026-03-18,2026-02,email
10421,Elena,Park,elena.park10421@lumen.example,Miami,TX,2025-01-11,2024-12,paid_search
10422,Elena,Patel,elena.patel10422@lumen.example,Portland,CO,2025-10-13,2025-09,organic
10423,Omar,Kim,omar.kim10423@lumen.example,Boston,MO,2025-01-30,2025-01,organic
10424,Asha,Vega,asha.vega10424@lumen.example,Miami,GA,2025-01-24,2024-12,email
10425,Leo,Khan,leo.khan10425@lumen.example,Minneapolis,TX,2025-05-22,2025-04,organic
10426,Ines,Patel,ines.patel10426@lumen.example,Miami,MO,2025-03-27,2025-02,email
10427,Amara,Shah,amara.shah10427@lumen.example,Minneapolis,WA,2025-03-09,2025-02,social
10428,Ivan,Kim,ivan.kim10428@lumen.example,Kansas,AZ,2026-01-05,2025-12,social
10429,Ravi,Shah,ravi.shah10429@lumen.example,Raleigh,WA,2025-07-12,2025-06,direct
10430,Theo,Verma,theo.verma10430@lumen.example,Dallas,TX,2025-11-09,2025-10,referral
10431,Priya,Kaur,priya.kaur10431@lumen.example,Boston,OR,2025-09-24,2025-08,referral
10432,Ivan,Vega,ivan.vega10432@lumen.example,Miami,OR,2025-08-09,2025-07,direct
10433,Ezra,Bose,ezra.bose10433@lumen.example,Raleigh,FL,2026-03-20,2026-02,social
10434,Arjun,Shah,arjun.shah10434@lumen.example,Minneapolis,TX,2026-01-08,2025-12,direct
10435,Isla,Das,isla.das10435@lumen.example,Atlanta,MA,2025-06-16,2025-05,social
10436,Mira,Sharma,mira.sharma10436@lumen.example,Seattle,TX,2024-12-12,2024-11,paid_search
10437,Kai,Shah,kai.shah10437@lumen.example,Atlanta,WA,2025-05-24,2025-04,direct
10438,Ravi,Khan,ravi.khan10438@lumen.example,Phoenix,IL,2026-01-14,2025-12,email
10439,Amara,Kaur,amara.kaur10439@lumen.example,Nashville,GA,2026-02-05,2026-01,organic
10440,Priya,Verma,priya.verma10440@lumen.example,Seattle,MI,2025-10-17,2025-09,referral
10441,Isla,Park,isla.park10441@lumen.example,Miami,MA,2026-02-05,2026-01,paid_search
10442,Rohan,Pillai,rohan.pillai10442@lumen.example,Denver,MA,2025-12-23,2025-11,social
10443,Leo,Kim,leo.kim10443@lumen.example,Chicago,MN,2024-12-03,2024-11,social
10444,Mira,Nair,mira.nair10444@lumen.example,Detroit,MO,2025-04-27,2025-03,direct
10445,Ines,Reddy,ines.reddy10445@lumen.example,Boston,TN,2024-11-02,2024-10,social
10446,Omar,Verma,omar.verma10446@lumen.example,Atlanta,FL,2024-10-15,2024-10,email
10447,Tariq,Verma,tariq.verma10447@lumen.example,Boston,CO,2025-07-22,2025-06,social
10448,Ravi,Ortiz,ravi.ortiz10448@lumen.example,Minneapolis,TX,2026-02-15,2026-01,referral
10449,Priya,Mehta,priya.mehta10449@lumen.example,Atlanta,MO,2025-12-14,2025-11,referral
10450,Neil,Gupta,neil.gupta10450@lumen.example,Seattle,WA,2025-08-25,2025-07,organic
10451,Omar,Patel,omar.patel10451@lumen.example,Miami,TX,2026-02-25,2026-02,paid_search
10452,Ines,Pillai,ines.pillai10452@lumen.example,Dallas,MI,2025-09-13,2025-08,social
10453,Tobias,Shah,tobias.shah10453@lumen.example,Seattle,MO,2024-10-14,2024-10,email
10454,Aisha,Rao,aisha.rao10454@lumen.example,Dallas,AZ,2025-09-02,2025-08,direct
10455,Elena,Sen,elena.sen10455@lumen.example,Portland,WA,2025-03-01,2025-02,referral
10456,Priya,Reddy,priya.reddy10456@lumen.example,Boston,AZ,2026-03-01,2026-02,referral
10457,Priya,Bose,priya.bose10457@lumen.example,Dallas,MN,2025-08-02,2025-07,referral
10458,Maya,Joshi,maya.joshi10458@lumen.example,Chicago,OR,2025-06-08,2025-05,paid_search
10459,Sofia,Iyer,sofia.iyer10459@lumen.example,Kansas,FL,2024-11-04,2024-10,email
10460,Anika,Verma,anika.verma10460@lumen.example,Phoenix,AZ,2025-10-07,2025-09,paid_search
10461,Asha,Kaur,asha.kaur10461@lumen.example,Denver,AZ,2025-01-06,2024-12,direct
10462,Reya,Ortiz,reya.ortiz10462@lumen.example,Austin,TX,2025-10-10,2025-09,referral
10463,Zara,Das,zara.das10463@lumen.example,Raleigh,CO,2026-01-09,2025-12,email
10464,Mira,Reddy,mira.reddy10464@lumen.example,Seattle,TX,2025-09-13,2025-08,referral
10465,Ezra,Joshi,ezra.joshi10465@lumen.example,Phoenix,TX,2025-11-22,2025-10,social
10466,Jonah,Gupta,jonah.gupta10466@lumen.example,Miami,TX,2025-07-05,2025-06,email
10467,Amara,Singh,amara.singh10467@lumen.example,Boston,NC,2024-12-06,2024-11,paid_search
10468,Theo,Joshi,theo.joshi10468@lumen.example,Portland,IL,2025-09-05,2025-08,paid_search
10469,Neil,Joshi,neil.joshi10469@lumen.example,Raleigh,NC,2025-06-29,2025-06,organic
10470,Mira,Kim,mira.kim10470@lumen.example,Phoenix,MN,2025-08-19,2025-07,referral
10471,Priya,Singh,priya.singh10471@lumen.example,Raleigh,MO,2025-06-11,2025-05,social
10472,Aisha,Khan,aisha.khan10472@lumen.example,Boston,GA,2025-04-21,2025-03,paid_search
10473,Amara,Reddy,amara.reddy10473@lumen.example,Nashville,GA,2025-08-07,2025-07,social
10474,Tobias,Das,tobias.das10474@lumen.example,Austin,MI,2025-01-13,2024-12,email
10475,Maya,Bose,maya.bose10475@lumen.example,Portland,AZ,2026-03-02,2026-02,organic
10476,Theo,Iyer,theo.iyer10476@lumen.example,Miami,AZ,2025-04-29,2025-04,referral
10477,Arjun,Verma,arjun.verma10477@lumen.example,Portland,AZ,2025-02-03,2025-01,social
10478,Jonah,Sen,jonah.sen10478@lumen.example,Austin,CO,2025-11-20,2025-10,email
10479,Ivan,Kim,ivan.kim10479@lumen.example,Dallas,MI,2025-05-05,2025-04,paid_search
10480,Jonah,Gupta,jonah.gupta10480@lumen.example,Raleigh,NC,2024-12-08,2024-11,organic
10481,Anika,Singh,anika.singh10481@lumen.example,Portland,WA,2025-05-12,2025-04,referral
10482,Tobias,Iyer,tobias.iyer10482@lumen.example,Denver,OR,2026-03-22,2026-02,organic
10483,Arjun,Shah,arjun.shah10483@lumen.example,Seattle,OR,2025-09-21,2025-08,paid_search
10484,Reya,Nair,reya.nair10484@lumen.example,Miami,CO,2025-04-16,2025-03,organic
10485,Sofia,Vega,sofia.vega10485@lumen.example,Minneapolis,MI,2025-10-16,2025-09,email
10486,Ines,Pillai,ines.pillai10486@lumen.example,Seattle,CO,2025-09-09,2025-08,referral
10487,Ravi,Kim,ravi.kim10487@lumen.example,Boston,GA,2025-06-25,2025-05,referral
10488,Isla,Reddy,isla.reddy10488@lumen.example,Kansas,TX,2024-10-19,2024-10,organic
10489,Sofia,Vega,sofia.vega10489@lumen.example,Raleigh,CO,2026-01-02,2025-12,direct
10490,Priya,Kaur,priya.kaur10490@lumen.example,Austin,CO,2025-08-24,2025-07,organic
10491,Tobias,Kim,tobias.kim10491@lumen.example,Nashville,AZ,2025-11-12,2025-10,organic
10492,Asha,Sharma,asha.sharma10492@lumen.example,Denver,MN,2025-10-21,2025-09,referral
10493,Ivan,Patel,ivan.patel10493@lumen.example,Raleigh,AZ,2025-09-03,2025-08,email
10494,Aisha,Rao,aisha.rao10494@lumen.example,Dallas,TN,2026-02-19,2026-01,referral
10495,Neil,Chen,neil.chen10495@lumen.example,Seattle,TN,2025-11-13,2025-10,social
10496,Maya,Shah,maya.shah10496@lumen.example,Kansas,CO,2025-06-01,2025-05,email
10497,Yara,Iyer,yara.iyer10497@lumen.example,Dallas,TX,2025-10-30,2025-10,referral
10498,Mira,Mehta,mira.mehta10498@lumen.example,Atlanta,TX,2024-10-10,2024-10,organic
10499,Aarav,Pillai,aarav.pillai10499@lumen.example,Detroit,MA,2025-02-20,2025-01,email
10500,Yara,Mehta,yara.mehta10500@lumen.example,Denver,MA,2026-03-10,2026-02,email
10501,Noah,Patel,noah.patel10501@lumen.example,Phoenix,FL,2025-01-03,2024-12,direct
10502,Maya,Bose,maya.bose10502@lumen.example,Denver,MI,2026-01-12,2025-12,referral
10503,Mira,Kaur,mira.kaur10503@lumen.example,Seattle,MO,2025-05-03,2025-04,paid_search
10504,Ines,Reddy,ines.reddy10504@lumen.example,Seattle,TX,2025-05-29,2025-05,email
10505,Noah,Park,noah.park10505@lumen.example,Austin,GA,2025-10-21,2025-09,email
10506,Elena,Rao,elena.rao10506@lumen.example,Phoenix,MA,2025-12-18,2025-11,organic
10507,Omar,Reddy,omar.reddy10507@lumen.example,Atlanta,TN,2025-08-29,2025-08,direct
10508,Theo,Nair,theo.nair10508@lumen.example,Seattle,OR,2025-11-07,2025-10,direct
10509,Aarav,Ortiz,aarav.ortiz10509@lumen.example,Seattle,TX,2025-10-15,2025-09,direct
10510,Ravi,Mehta,ravi.mehta10510@lumen.example,Detroit,MI,2025-05-11,2025-04,email
10511,Arjun,Rao,arjun.rao10511@lumen.example,Dallas,MA,2025-11-25,2025-11,email
10512,Leo,Singh,leo.singh10512@lumen.example,Detroit,MO,2024-11-22,2024-10,organic
10513,Aisha,Gupta,aisha.gupta10513@lumen.example,Denver,TX,2025-11-07,2025-10,direct
10514,Mira,Park,mira.park10514@lumen.example,Miami,IL,2025-06-10,2025-05,email
10515,Aarav,Ortiz,aarav.ortiz10515@lumen.example,Chicago,MN,2025-10-06,2025-09,organic
10516,Neil,Patel,neil.patel10516@lumen.example,Boston,TX,2025-07-24,2025-06,social
10517,Rohan,Nair,rohan.nair10517@lumen.example,Miami,CO,2025-10-01,2025-09,paid_search
10518,Anika,Vega,anika.vega10518@lumen.example,Boston,MA,2025-07-01,2025-06,referral
10519,Leo,Gupta,leo.gupta10519@lumen.example,Nashville,TN,2025-01-22,2024-12,social
10520,Ivan,Singh,ivan.singh10520@lumen.example,Portland,GA,2025-09-26,2025-09,social
10521,Rohan,Mehta,rohan.mehta10521@lumen.example,Denver,CO,2024-11-12,2024-10,referral
10522,Omar,Khan,omar.khan10522@lumen.example,Portland,MO,2025-09-07,2025-08,referral
10523,Leo,Bose,leo.bose10523@lumen.example,Seattle,MO,2024-11-03,2024-10,direct
10524,Neil,Gupta,neil.gupta10524@lumen.example,Miami,NC,2025-03-19,2025-02,referral
10525,Maya,Khan,maya.khan10525@lumen.example,Phoenix,TX,2024-10-18,2024-10,organic
10526,Omar,Khan,omar.khan10526@lumen.example,Seattle,MA,2025-08-25,2025-07,email
10527,Nico,Singh,nico.singh10527@lumen.example,Denver,MI,2024-10-12,2024-10,email
10528,Amara,Nair,amara.nair10528@lumen.example,Chicago,MO,2025-01-14,2024-12,direct
10529,Aarav,Das,aarav.das10529@lumen.example,Phoenix,GA,2024-10-10,2024-10,social
10530,Isla,Shah,isla.shah10530@lumen.example,Boston,MN,2025-03-17,2025-02,referral
10531,Amara,Nair,amara.nair10531@lumen.example,Miami,MI,2025-06-08,2025-05,paid_search
10532,Arjun,Verma,arjun.verma10532@lumen.example,Raleigh,MI,2025-02-19,2025-01,direct
10533,Tariq,Pillai,tariq.pillai10533@lumen.example,Seattle,MO,2025-08-04,2025-07,referral
10534,Ivan,Iyer,ivan.iyer10534@lumen.example,Portland,MO,2025-06-23,2025-05,direct
10535,Anika,Bose,anika.bose10535@lumen.example,Nashville,TX,2025-11-25,2025-11,social
10536,Ravi,Nair,ravi.nair10536@lumen.example,Kansas,MO,2025-12-26,2025-12,organic
10537,Ivan,Joshi,ivan.joshi10537@lumen.example,Atlanta,TX,2025-02-26,2025-01,direct
10538,Elena,Iyer,elena.iyer10538@lumen.example,Nashville,MA,2025-01-10,2024-12,email
10539,Asha,Kaur,asha.kaur10539@lumen.example,Seattle,MI,2025-01-24,2024-12,direct
10540,Ines,Pillai,ines.pillai10540@lumen.example,Chicago,MI,2025-11-26,2025-11,organic
10541,Reya,Ortiz,reya.ortiz10541@lumen.example,Detroit,FL,2024-12-19,2024-11,organic
10542,Zara,Rao,zara.rao10542@lumen.example,Raleigh,AZ,2025-05-19,2025-04,referral
10543,Leo,Sen,leo.sen10543@lumen.example,Nashville,AZ,2025-08-27,2025-08,email
10544,Aisha,Khan,aisha.khan10544@lumen.example,Raleigh,CO,2026-03-21,2026-02,referral
10545,Tariq,Khan,tariq.khan10545@lumen.example,Seattle,NC,2025-06-16,2025-05,paid_search
10546,Rohan,Bose,rohan.bose10546@lumen.example,Miami,WA,2025-10-30,2025-10,referral
10547,Rohan,Iyer,rohan.iyer10547@lumen.example,Kansas,FL,2025-03-08,2025-02,paid_search
10548,Isla,Iyer,isla.iyer10548@lumen.example,Nashville,GA,2025-11-04,2025-10,referral
10549,Nico,Iyer,nico.iyer10549@lumen.example,Nashville,MO,2025-12-23,2025-11,social
10550,Mira,Bose,mira.bose10550@lumen.example,Kansas,TN,2025-11-06,2025-10,paid_search
10551,Kai,Pillai,kai.pillai10551@lumen.example,Phoenix,TN,2025-01-05,2024-12,email
10552,Kai,Pillai,kai.pillai10552@lumen.example,Phoenix,NC,2024-12-04,2024-11,direct
10553,Rohan,Das,rohan.das10553@lumen.example,Phoenix,MO,2025-07-26,2025-06,organic
10554,Arjun,Pillai,arjun.pillai10554@lumen.example,Austin,FL,2025-02-26,2025-01,paid_search
10555,Zara,Reddy,zara.reddy10555@lumen.example,Portland,OR,2026-03-06,2026-02,direct
10556,Amara,Sen,amara.sen10556@lumen.example,Minneapolis,OR,2025-06-25,2025-05,email
10557,Zara,Reddy,zara.reddy10557@lumen.example,Austin,IL,2025-12-30,2025-12,direct
10558,Anika,Nair,anika.nair10558@lumen.example,Nashville,MO,2026-01-17,2025-12,referral
10559,Jonah,Pillai,jonah.pillai10559@lumen.example,Portland,FL,2025-04-10,2025-03,referral
10560,Isla,Vega,isla.vega10560@lumen.example,Atlanta,TN,2025-08-27,2025-08,paid_search
10561,Asha,Nair,asha.nair10561@lumen.example,Denver,MN,2025-06-14,2025-05,organic
10562,Reya,Mehta,reya.mehta10562@lumen.example,Kansas,OR,2026-03-18,2026-02,direct
10563,Tariq,Sen,tariq.sen10563@lumen.example,Raleigh,NC,2025-12-29,2025-12,paid_search
10564,Ivan,Chen,ivan.chen10564@lumen.example,Dallas,TX,2025-07-25,2025-06,paid_search
